Año	Mes	CaseCount
1981	10	0
1981	11	0
1981	12	0
1982	1	0
1982	2	0
1982	3	0
1982	4	0
1982	5	0
1982	6	0
1982	7	0
1982	8	0
1982	9	0
1982	10	0
1982	11	0
1982	12	0
1983	1	0
1983	2	0
1983	3	0
1983	4	0
1983	5	0
1983	6	0
1983	7	0
1983	8	0
1983	9	0
1983	10	0
1983	11	0
1983	12	0
1984	1	0
1984	2	0
1984	3	0
1984	4	0
1984	5	0
1984	6	1
1984	7	0
1984	8	0
1984	9	0
1984	10	1
1984	11	0
1984	12	0
1985	1	0
1985	2	0
1985	3	0
1985	4	0
1985	5	0
1985	6	0
1985	7	0
1985	8	0
1985	9	0
1985	10	0
1985	11	0
1985	12	0
1986	1	0
1986	2	0
1986	3	0
1986	4	0
1986	5	0
1986	6	0
1986	7	1
1986	8	0
1986	9	0
1986	10	0
1986	11	0
1986	12	2
1987	1	0
1987	2	1
1987	3	0
1987	4	0
1987	5	0
1987	6	0
1987	7	0
1987	8	0
1987	9	0
1987	10	0
1987	11	0
1987	12	0
1988	1	0
1988	2	0
1988	3	0
1988	4	0
1988	5	0
1988	6	1
1988	7	1
1988	8	0
1988	9	0
1988	10	0
1988	11	2
1988	12	0
1989	1	0
1989	2	0
1989	3	2
1989	4	1
1989	5	0
1989	6	1
1989	7	0
1989	8	0
1989	9	1
1989	10	2
1989	11	0
1989	12	0
1990	1	2
1990	2	1
1990	3	1
1990	4	4
1990	5	2
1990	6	0
1990	7	0
1990	8	1
1990	9	2
1990	10	1
1990	11	1
1990	12	0
1991	1	2
1991	2	1
1991	3	6
1991	4	0
1991	5	2
1991	6	6
1991	7	0
1991	8	4
1991	9	2
1991	10	0
1991	11	1
1991	12	0
1992	1	1
1992	2	4
1992	3	2
1992	4	0
1992	5	3
1992	6	0
1992	7	3
1992	8	4
1992	9	0
1992	10	0
1992	11	1
1992	12	1
1993	1	1
1993	2	2
1993	3	2
1993	4	1
1993	5	1
1993	6	1
1993	7	3
1993	8	1
1993	9	0
1993	10	2
1993	11	0
1993	12	2
1994	1	4
1994	2	3
1994	3	1
1994	4	1
1994	5	1
1994	6	1
1994	7	0
1994	8	4
1994	9	1
1994	10	1
1994	11	0
1994	12	3
1995	1	1
1995	2	2
1995	3	3
1995	4	1
1995	5	1
1995	6	0
1995	7	0
1995	8	1
1995	9	3
1995	10	0
1995	11	2
1995	12	0
1996	1	2
1996	2	6
1996	3	0
1996	4	0
1996	5	2
1996	6	0
1996	7	0
1996	8	0
1996	9	2
1996	10	2
1996	11	0
1996	12	2
1997	1	3
1997	2	6
1997	3	0
1997	4	3
1997	5	6
1997	6	3
1997	7	3
1997	8	2
1997	9	2
1997	10	6
1997	11	11
1997	12	2
1998	1	3
1998	2	1
1998	3	0
1998	4	1
1998	5	3
1998	6	3
1998	7	7
1998	8	1
1998	9	1
1998	10	3
1998	11	2
1998	12	6
1999	1	2
1999	2	2
1999	3	11
1999	4	3
1999	5	3
1999	6	9
1999	7	4
1999	8	3
1999	9	2
1999	10	2
1999	11	4
1999	12	1
2000	1	1
2000	2	1
2000	3	2
2000	4	3
2000	5	3
2000	6	1
2000	7	6
2000	8	5
2000	9	11
2000	10	2
2000	11	10
2000	12	6
2001	1	4
2001	2	5
2001	3	7
2001	4	3
2001	5	1
2001	6	4
2001	7	3
2001	8	4
2001	9	3
2001	10	3
2001	11	4
2001	12	4
2002	1	3
2002	2	6
2002	3	5
2002	4	5
2002	5	3
2002	6	4
2002	7	3
2002	8	8
2002	9	5
2002	10	8
2002	11	2
2002	12	7
2003	1	5
2003	2	5
2003	3	1
2003	4	2
2003	5	1
2003	6	1
2003	7	2
2003	8	2
2003	9	4
2003	10	3
2003	11	2
2003	12	3
2004	1	3
2004	2	0
2004	3	3
2004	4	6
2004	5	1
2004	6	7
2004	7	7
2004	8	2
2004	9	4
2004	10	3
2004	11	2
2004	12	3
2005	1	0
2005	2	6
2005	3	0
2005	4	2
2005	5	3
2005	6	4
2005	7	2
2005	8	4
2005	9	0
2005	10	2
2005	11	0
2005	12	2
2006	1	3
2006	2	5
2006	3	0
2006	4	2
2006	5	1
2006	6	1
2006	7	1
2006	8	3
2006	9	1
2006	10	2
2006	11	0
2006	12	4
2007	1	2
2007	2	5
2007	3	3
2007	4	0
2007	5	5
2007	6	0
2007	7	4
2007	8	2
2007	9	2
2007	10	0
2007	11	1
2007	12	0
2008	1	1
2008	2	0
2008	3	3
2008	4	0
2008	5	1
2008	6	2
2008	7	0
2008	8	1
2008	9	0
2008	10	0
2008	11	2
2008	12	2
2009	1	0
2009	2	1
2009	3	0
2009	4	0
2009	5	0
2009	6	2
2009	7	0
2009	8	0
2009	9	0
2009	10	0
2009	11	0
2009	12	0
2010	1	0
2010	2	0
2010	3	1
2010	4	1
2010	5	0
2010	6	0
2010	7	0
2010	8	1
2010	9	0
2010	10	0
2010	11	0
2010	12	0
2011	1	1
2011	2	0
2011	3	0
2011	4	0
2011	5	0
2011	6	0
2011	7	0
2011	8	0
2011	9	0
2011	10	0
2011	11	0
2011	12	0
2012	1	1
2012	2	1
2012	3	0
2012	4	0
2012	5	0
2012	6	0
2012	7	0
2012	8	0
2012	9	0
2012	10	0
2012	11	0
2012	12	0
2013	1	0
2013	2	0
2013	3	0
2013	4	0
2013	5	0
2013	6	0
2013	7	0
2013	8	1
2013	9	0
2013	10	0
2013	11	0
2013	12	0
2014	1	0
2014	2	0
2014	3	0
2014	4	0
2014	5	0
2014	6	0
2014	7	1
2014	8	0
2014	9	1
2014	10	0
2014	11	0
2014	12	0
2015	1	0
2015	2	0
2015	3	0
2015	4	0
2015	5	0
2015	6	1
2015	7	0
2015	8	0
2015	9	0
2015	10	0
2015	11	0
2015	12	0
2016	1	1
2016	2	0
2016	3	0
2016	4	1
2016	5	0
2016	6	0
2016	7	0
2016	8	0
2016	9	0
2016	10	0
2016	11	0
2016	12	0
2017	1	3
2017	2	0
2017	3	1
2017	4	0
2017	5	1
2017	6	0
2017	7	0
2017	8	0
2017	9	0
2017	10	0
2017	11	0
2017	12	0
2018	1	0
2018	2	0
2018	3	0
2018	4	0
2018	5	0
2018	6	0
2018	7	0
2018	8	0
2018	9	0
2018	10	0
2018	11	0
2018	12	0
2019	1	0
2019	2	0
2019	3	0
2019	4	0
2019	5	0
2019	6	0
2019	7	0
2019	8	0
2019	9	0
2019	10	0
2019	11	0
2019	12	0
2020	1	0
2020	2	1
2020	3	0
2020	4	0
2020	5	0
2020	6	0
2020	7	0
2020	8	0
2020	9	0
2020	10	0
2020	11	0
2020	12	0
2021	1	0
2021	2	0
2021	3	0
2021	4	0
2021	5	0
2021	6	0
2021	7	0
2021	8	0
2021	9	0
2021	10	0
2021	11	0
2021	12	1
2022	1	0
2022	2	0
2022	3	0
2022	4	0
2022	5	2
2022	6	0
2022	7	0
2022	8	0
2022	9	0
2022	10	0
2022	11	0
2022	12	0
